0.1	0.158095	0.158095
0.05	0.157959	0.157959
0.0333333	0.157794	0.157794
0.025	0.15769	0.15769
0.02	0.157619	0.157619
0.0166667	0.15757	0.15757
0.0142857	0.157532	0.157532
0.0125	0.157504	0.157504
0.0111111	0.157481	0.157481
0.01	0.157462	0.157462
0.1	0.158095	0.158095
0.05	0.157959	0.157959
0.0333333	0.157794	0.157794
0.025	0.15769	0.15769
0.02	0.157619	0.157619
0.0166667	0.15757	0.15757
0.0142857	0.157532	0.157532
0.0125	0.157504	0.157504
0.0111111	0.157481	0.157481
0.01	0.157462	0.157462
